data;cod;setor;produto;preco
2025-02-20;/produtos/2;CEREAIS E FARINACEOS;Feijão Preto Máximo Kg;6,97
2025-02-20;/produtos/2;CEREAIS E FARINACEOS;Feijão Preto Kicaldo 1kg;6,97
2025-02-20;/produtos/2;CEREAIS E FARINACEOS;Arroz Branco ou Parboilizado Máximo Kg;27,95
2025-02-20;/produtos/2;CEREAIS E FARINACEOS;Arroz Pillon 5kg;21,95
2025-02-20;/produtos/92;CONSERVAS;Azeite Extra Virgem O-Live 400ml;29,98
2025-02-20;/produtos/92;CONSERVAS;Azeitona Doypack Pramesa (Exc. Recheada) 150g;5,59
2025-02-20;/produtos/92;CONSERVAS;Leite Condensado Italac 395g;4,98
2025-02-20;/produtos/92;CONSERVAS;Leite Condensado Semidesnatado Moça TP 395g;6,99
2025-02-20;/produtos/92;CONSERVAS;Passata Di Pomodoro Pramesa 680g;11,98
2025-02-20;/produtos/92;CONSERVAS;Azeitona Verde Pramesa 420g;15,98
2025-02-20;/produtos/92;CONSERVAS;Extrato de Tomate Elefante Tradicional 300g;7,29
2025-02-20;/produtos/92;CONSERVAS;Alho em Pedaços Alinutri 1kg;18,98
2025-02-20;/produtos/92;CONSERVAS;Molho de Tomate Pomarola Trad Sachê 300g;3,19
2025-02-20;/produtos/92;CONSERVAS;Molho de Tomate Knorr Trad Sachê 300g;2,49
2025-02-20;/produtos/92;CONSERVAS;Azeite Extra Virgem Gallo Portugal 250ml;24,98
2025-02-20;/produtos/92;CONSERVAS;Ketchup Pramesa 300g;3,69
2025-02-20;/produtos/92;CONSERVAS;Ketchup Pramesa 1,01kg;8,98
2025-02-20;/produtos/92;CONSERVAS;Sardinha Ralada Gomes da Costa 110g;4,39
2025-02-20;/produtos/92;CONSERVAS;Maionese Hellmanns Trad. 500g;9,98
2025-02-20;/produtos/92;CONSERVAS;Azeite Extra Virgem Andorinha 500ml;37,47
2025-02-20;/produtos/92;CONSERVAS;Creme de Leite Piracanjuba TP 200g;2,67
2025-02-20;/produtos/92;CONSERVAS;Atum Ralado Gomes da Costa ao Natural 170g;8,89
2025-02-20;/produtos/52;EMBUTIDOS;Lasanha Perdigão 600g;14,25
2025-02-20;/produtos/52;EMBUTIDOS;Lasanha Forno de Minas 600g;7,99
2025-02-20;/produtos/52;EMBUTIDOS;Lasanha Seara 600g;12,99
2025-02-20;/produtos/52;EMBUTIDOS;Pizza Seara 440g/460g;15,49
2025-02-20;/produtos/52;EMBUTIDOS;Hamburguer Perdigão 672g ;14,59
2025-02-20;/produtos/52;EMBUTIDOS;Hamburguer Texas Burger Seara 672g;13,98
2025-02-20;/produtos/52;EMBUTIDOS;Batata Palito Rapi Papi Cong 2kg;19,98
2025-02-20;/produtos/52;EMBUTIDOS;Batata Palito OK Fries Cong 1,5kg;17,98
2025-02-20;/produtos/52;EMBUTIDOS;Batata Rostie Beluga 300g;10,98
2025-02-20;/produtos/52;EMBUTIDOS;Hamburguer Misto Montana 672g;13,98
2025-02-20;/produtos/52;EMBUTIDOS;Steak de Frango Lar 100g;1,69
2025-02-20;/produtos/52;EMBUTIDOS;Steak de Frango Seara 100g;2,19
2025-02-20;/produtos/52;EMBUTIDOS;Tekitos Seara 1kg;16,98
2025-02-20;/produtos/52;EMBUTIDOS;Mini Chicken Perdigão 1kg;18,15
2025-02-20;/produtos/52;EMBUTIDOS;Tirinha de Frango Perdigão 1kg;18,15
2025-02-20;/produtos/52;EMBUTIDOS;Hamburguer Friboi Caixa 2,016kg;29,98
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Blanquet de Peru Sadia Kg;39,99
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Peito de Frango Sadia Cozido Kg ;29,98
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Peito de Peru Defumado Sadia Kg;53,99
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Presunto Cozido Império Kg;18,98
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Presunto Cozido Perdigão kg;29,98
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Queijo Minas Barão Kg;32,98
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Queijo Minas Juliana Kg;32,98
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Queijo Minas Monteminas Kg;32,98
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Queijo Ralado Presidente100g;11,75
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Queijo Bola Vitória Kg;53,99
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Salame Sadia Italiano Kg;103,99
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Margarina Claybom 500g;4,78
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Queijo Processado Polenguinho Trad. ou Ligth c/4 Unids 68g;5,85
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Sorvete Nestle Napolitano 1,5 Litros;19,99
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Sorvete Nobrelli Duo 1,3 litros;12,49
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Massa de Pastel Mezzani Disco 400g;5,99
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Salsicha Hot Dog Sadia kg;10,49
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Petit Suisse Danoninho 320g;8,99
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Mortadela Defumada Sadia kg ;17,99
2025-02-20;/produtos/62;FRIOS E LATICÍNIOS;Margarina Qualy Cremosa 1kg;14,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Absorvente Intimus Gel Noturno c/8 Unids;3,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Agua Micelar Loreal Paris 200ml ;17,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Base BB Cream 30ml;24,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Condicionador kolene 500ml;9,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Condicionador Neutrox 500ml ;9,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Condicionador Pantene 3 minutos 170ml ;19,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Condicionador S.O.S. Natutrat 300ml;7,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Condicionador Seda 325ml;9,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Cicatri Renove Elseve 50ml;15,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Creme de Tratamento Novex 1Kg ;13,75
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Creme de Tratamento Elseve Cachos 300g;21,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Creme de Tratamento OX 300g;16,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Creme Facial Nívea 100g;27,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Creme p/ Pentear Elseve 250ml ;15,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Creme de Pentear Lola Meu Cacho Minha Vida 500g;29,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Creme de Pentear Pantene 240g;12,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Creme p/ Pentear Tresemme 200ml ;10,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Desodorante Leite de Rosas 170ml;4,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Desodorante Bozzano Aerossol 150ml;6,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Desodorante Monange Aerossol 150ml;6,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Desodorante Nívea Roll-On 50ml;7,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Desodorante Rexona Aerossol 250ml;16,65
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Loção Hidratante Monange 200ml;5,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Loção Hidratante Paixão 200ml;5,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Lenço de Limpeza Nívea c/25 Unids.;19,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Kit Shampoo 350ml + Cond. 175ml Dove;23,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Kit Elseve Shampoo 375ml + Cond. 170ml;23,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Kit Neutrox Shampoo 300ml + Cond. 200ml;9,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Kit Ox Shampoo 375ml + Condicionador 170ml;19,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Kit Shampoo 350ml + Cond. 175ml Pantene;23,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Kit Seda Shampoo 325ml + Condicionador 325ml;14,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Kit Shampoo + Condicionador Skala  325ml;8,75
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Locão Hidratante Nívea 200ml (EXC. Q10);12,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Óleo Extraordinário Elseve 100ml ;29,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Protetor Diário Intimus Days (Leve 80 Pague 60 Unids.);12,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Sabonete Palmolive 85g;1,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Sabonete Flor de Ypê Suave 85g;1,39
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Sabonete Líquido Íntimo Nívea 250ml;15,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Sabonete Intimo Dermacyd 200ml (Exc. Neutralize);14,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Sabonete Líquido Íntimo Oaz 200ml;9,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Sabonete Líquido Nívea 250ml;7,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Sabonete Líquido Nutriene 250ml ;2,97
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Sabonete Lux Suave 85g;1,79
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Sabonete Nívea 85g;1,79
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Sabonete Nívea Creme Care Box 90g ;2,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Shampoo Clear 400ml;19,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Shampoo Dove 400ml;15,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Shampoo Elseve  400ml (Exceto Anticaspa);18,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Shampoo Lola Meu Cacho Minha Vida 500ml;29,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Shampoo Lola Morte Súbita 250ml;26,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Shampoo Monange 325ml;5,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Shampoo Natutrat 300ml;9,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Shampoo OX 400ml;15,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Shampoo Pantene 400ml;15,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Shampoo Pantene Colágeno 510ml;25,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Shampoo Seda 325ml ;8,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Shampoo Tresemme 400ml;13,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Coloração Imedia Excellence L'Oreal (Exc.Tons Vermelhos);29,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Tintura Maxton Mini Kit (Exc. Free e Tons Vermelhos);8,75
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Tintura Nutrisse;19,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Coloração Koleston (Exc. Tons Vermelhos );17,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Antisséptico Bucal Cepacol L500ml P350ml;9,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Antisséptico Bucal Colgate Plax L750ml P500ml;17,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Creme Dental Colgate Tripla Ação 180g;5,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Creme Dental Sensodyne 90g;13,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Creme Dental Sorriso Tripla Limpeza Completa 120g;2,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Escova Dental Classic Confort;0,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Talco Barla Antisséptico 140g;5,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Toalha de Papel Yuri c/2 unids;3,29
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Absorvente Diana C/ 16 unids L+P-;3,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Espuma de Barbear Nivea 193g;19,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Sabonete Líquido Hands & Feet 1 litro;9,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Papel Higiênico Mimmo Folha Dupla L 16 P 15	;15,98
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Desodorante Nívea Aerossol 150ml ;7,99
2025-02-20;/produtos/112;HIGIÊNE PESSOAL;Sabonete Francis Suave 85g;2,29
2025-02-20;/produtos/102;LIMPEZA;ALCOOL LIQ MONTENEGRO 46 1l;5,99
2025-02-20;/produtos/102;LIMPEZA;AGUA SANITARIA VITRAL 2l;3,99
2025-02-20;/produtos/102;LIMPEZA;ALVEJANTE VANISH SACHE REFIL 500ml;7,99
2025-02-20;/produtos/102;LIMPEZA;Amaciante Downy Concentrado 500ml;10,90
2025-02-20;/produtos/102;LIMPEZA;AMACIANTE URCA 2L;4,99
2025-02-20;/produtos/102;LIMPEZA;CERA BRILHO FACIL 750ml;11,90
2025-02-20;/produtos/102;LIMPEZA;DESINFETANTE FACILITA 2l;3,99
2025-02-20;/produtos/102;LIMPEZA;DESINFETANTE MINUANO PERFUMADO 500ml;2,47
2025-02-20;/produtos/102;LIMPEZA;DESINFETANTE URCA 2L;4,99
2025-02-20;/produtos/102;LIMPEZA;Detergente Ypê 500ml;2,19
2025-02-20;/produtos/102;LIMPEZA;GLADE AEROSSOL 360ML C/20% DESC.;11,99
2025-02-20;/produtos/102;LIMPEZA;INSETIC BAYGON AER AÇÃO T0TAL 360ml;12,98
2025-02-20;/produtos/102;LIMPEZA;Inseticida SBP Multi 380ml;13,90
2025-02-20;/produtos/102;LIMPEZA;MULT-INSETIC PROINSET 250ML;6,98
2025-02-20;/produtos/102;LIMPEZA;LAVA ROUAS PO OMO LAVAGEM PERF 1,6KG Gts 320g;19,98
2025-02-20;/produtos/102;LIMPEZA;LAVA ROU PO OMO LAVAGEM PERFEITA 2,2kg;26,10
2025-02-20;/produtos/102;LIMPEZA;LAVA ROUPA LIQUIDO ARIEL 3 LITROS;29,98
2025-02-20;/produtos/102;LIMPEZA;LAVA ROUPA LIQUIDO SURF 5L;36,65
2025-02-20;/produtos/102;LIMPEZA;Lava Roupas Líquido Odd 3 litros;17,90
2025-02-20;/produtos/102;LIMPEZA;LAVA ROUPA PÓ TIXAN YPE MACIEZ 1,6kg;14,98
2025-02-20;/produtos/102;LIMPEZA;LAVA ROUPAS UAU ROSA E SEDUCAO 3L;17,90
2025-02-20;/produtos/102;LIMPEZA;LIMPADOR CASA & PERFUME 1L;6,98
2025-02-20;/produtos/102;LIMPEZA;Limpador Mr. Músculo Refil Banheiro 400ml c/ 30% Desconto;8,99
2025-02-20;/produtos/102;LIMPEZA;Limpador Multiuso Uau 500ml;2,99
2025-02-20;/produtos/102;LIMPEZA;Limpador Multiuso Ypê 500ml;2,97
2025-02-20;/produtos/102;LIMPEZA;LIMPADO UAU CLORO ATIVO 500ml L3P2;9,98
2025-02-20;/produtos/102;LIMPEZA;PURIFICADOR BOM AR AER LAVANDA 360ml C/20% DESC;13,98
2025-02-20;/produtos/102;LIMPEZA;SABÃO PASTOSO ATOL ASSOLAN 500g;5,99
2025-02-20;/produtos/102;LIMPEZA;SABÃO PASTOSO NEUTRAL 500g;7,99
2025-02-20;/produtos/102;LIMPEZA;Lava Roupas Pó Surf 1,6kg;12,98
2025-02-20;/produtos/22;MASSAS;Mistura para Bolo Italac 400g;3,99
2025-02-20;/produtos/22;MASSAS;Espaguete Sêmola Boa Sorte 400g;1,98
2025-02-20;/produtos/12;MATINAIS E PADARIA;Aveia Yoki em Flocos 170g;4,85
2025-02-20;/produtos/12;MATINAIS E PADARIA;Café  Melitta  500g;32,98
2025-02-20;/produtos/12;MATINAIS E PADARIA;Cereal Matinal Nescau 210g;9,66
2025-02-20;/produtos/12;MATINAIS E PADARIA;Leite em Pó Desn. Molico LT Nestlé Leve 280g Pg 252g;17,99
2025-02-20;/produtos/12;MATINAIS E PADARIA;Pão de Forma Seven Boys Tradicional 450g;6,49
2025-02-20;/produtos/12;MATINAIS E PADARIA;Leite em Pó Inst. Italac Sachê 400g;13,99
2025-02-20;/produtos/12;MATINAIS E PADARIA;Bebida Láctea Italakinho 200ml;0,99
2025-02-20;/produtos/12;MATINAIS E PADARIA;Café União Tradicional 500g;23,98
2025-02-20;/produtos/12;MATINAIS E PADARIA;Bisnaguinha Visconti 240g;5,49
2025-02-20;/produtos/12;MATINAIS E PADARIA;Leite em Pó Inst. Glória Sachê 360g;12,99
2025-02-20;/produtos/12;MATINAIS E PADARIA;Açúcar Guarani Kg;3,99
2025-02-20;/produtos/12;MATINAIS E PADARIA;Leite UHT Longa Vida  Italac Integral TP Litro;4,99
2025-02-20;/produtos/12;MATINAIS E PADARIA;Café Pimpinela Golden  500g;31,98
2025-02-20;/produtos/12;MATINAIS E PADARIA;Leite UHT Longa Vida Italac Desnatado ou Semi TP Litro;4,99
2025-02-20;/produtos/12;MATINAIS E PADARIA;Leite UHT Longa Vida Molico Integral TP Litro;5,99
2025-02-20;/produtos/12;MATINAIS E PADARIA;Leite UHT Longa Vida Ninho TP Litro;5,99
2025-02-20;/produtos/72;SALGADOS;Bacalhau do Porto kg;118,90
2025-02-20;/produtos/72;SALGADOS;Carne Seca P A kg;29,75
2025-02-20;/produtos/72;SALGADOS;LINGUIÇA CALABRESA PERDIGÃO kg;19,98
2025-02-20;/produtos/72;SALGADOS;LINGUIÇA MISTA PERDIGAO FINA DEF kg;19,98
2025-02-20;/produtos/72;SALGADOS;Peixe Sal Seco Saith kg;49,95
2025-02-21;/produtos/42;AÇOUGUE;Alcatra Bov Friboi a Vácuo Kg (peça);36,90
2025-02-21;/produtos/42;AÇOUGUE;Coxa c/ Sobrecoxa de Frango c/ porção Dorsal Kg;6,99
2025-02-21;/produtos/42;AÇOUGUE;Filé de Costela Friboi Maturatta PEÇA Kg;49,98
2025-02-21;/produtos/42;AÇOUGUE;Pá Bov Friboi a Vacuo Kg (peça);27,98
2025-02-21;/produtos/42;AÇOUGUE;Peito Bov Friboi a Vacuo Kg (peça);27,98
